timestamp_iso,level,source,message
"2026-02-02T22:10:58","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:11:00","ERROR","ERROR","- User login successful"
"2026-02-02T22:11:01","INFO","auth-service","User login successful"
"2026-02-02T22:11:01","WARN","api-gateway","Database timeout occurred"
"2026-02-02T22:11:01","DEBUG","db-service","Retrying request"
"2026-02-02T22:11:03","WARN","payment-service","Database timeout occurred"
"2026-02-02T22:11:05","INFO","db-service","Retrying request"
"2026-02-02T22:11:12","DEBUG","api-gateway","Retrying request"
"2026-02-02T22:11:15","ERROR","ERROR","- User login successful"
"2026-02-02T22:11:17","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-02T22:11:17","WARN","db-service","Retrying request"
"2026-02-02T22:11:18","INFO","INFO","- User login successful"
"2026-02-02T22:11:20","INFO","auth-service","User login successful"
"2026-02-02T22:11:24","WARN","db-service","Retrying request"
"2026-02-02T22:11:25","INFO","INFO","- Retrying request"
"2026-02-02T22:11:26","WARN","auth-service","Connection closed unexpectedly"
"2026-02-02T22:11:29","WARN","payment-service","Database timeout occurred"
"2026-02-02T22:11:30","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:11:32","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:11:32","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:11:34","WARN","auth-service","Retrying request"
"2026-02-02T22:11:34","INFO","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:11:35","WARN","WARN","- Retrying request"
"2026-02-02T22:11:36","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:11:38","ERROR","auth-service","Retrying request"
"2026-02-02T22:11:38","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:11:38","ERROR","db-service","Login failed due to invalid password"
"2026-02-02T22:11:38","ERROR","auth-service","User login successful"
"2026-02-02T22:11:39","ERROR","api-gateway","Retrying request"
"2026-02-02T22:11:39","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:11:41","ERROR","payment-service","Database timeout occurred"
"2026-02-02T22:11:41","INFO","auth-service","Connection closed unexpectedly"
"2026-02-02T22:11:43","ERROR","api-gateway","Database timeout occurred"
"2026-02-02T22:11:44","WARN","payment-service","User login successful"
"2026-02-02T22:11:45","WARN","payment-service","Connection closed unexpectedly"
"2026-02-02T22:11:45","ERROR","db-service","Login failed due to invalid password"
"2026-02-02T22:11:46","INFO","payment-service","Login failed due to invalid password"
"2026-02-02T22:11:48","WARN","api-gateway","Retrying request"
"2026-02-02T22:11:50","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:11:52","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:11:52","WARN","db-service","Database timeout occurred"
"2026-02-02T22:11:52","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:11:54","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-02T22:11:58","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:11:59","ERROR","payment-service","Login failed due to invalid password"
"2026-02-02T22:12:02","DEBUG","db-service","Login failed due to invalid password"
"2026-02-02T22:12:03","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:12:05","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:12:05","ERROR","db-service","Connection closed unexpectedly"
"2026-02-02T22:12:05","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:12:05","DEBUG","auth-service","Retrying request"
"2026-02-02T22:12:05","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:12:09","INFO","INFO","- User login successful"
"2026-02-02T22:12:09","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:12:11","ERROR","ERROR","- Retrying request"
"2026-02-02T22:12:13","ERROR","payment-service","Retrying request"
"2026-02-02T22:12:13","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:12:15","INFO","db-service","Login failed due to invalid password"
"2026-02-02T22:12:16","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-02T22:12:16","DEBUG","payment-service","Login failed due to invalid password"
"2026-02-02T22:12:16","INFO","db-service","Retrying request"
"2026-02-02T22:12:17","WARN","payment-service","Retrying request"
"2026-02-02T22:12:17","DEBUG","auth-service","Retrying request"
"2026-02-02T22:12:20","INFO","auth-service","User login successful"
"2026-02-02T22:12:20","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:12:24","DEBUG","auth-service","User login successful"
"2026-02-02T22:12:26","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:12:27","ERROR","db-service","Database timeout occurred"
"2026-02-02T22:12:29","WARN","db-service","Login failed due to invalid password"
"2026-02-02T22:12:29","ERROR","ERROR","- Retrying request"
"2026-02-02T22:12:31","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:12:33","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:12:35","DEBUG","auth-service","Retrying request"
"2026-02-02T22:12:35","ERROR","api-gateway","User login successful"
"2026-02-02T22:12:37","ERROR","payment-service","Retrying request"
"2026-02-02T22:12:37","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-02T22:12:39","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:12:39","INFO","auth-service","Retrying request"
"2026-02-02T22:12:40","INFO","auth-service","Connection closed unexpectedly"
"2026-02-02T22:12:44","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:12:46","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:12:47","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:12:50","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:12:52","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:12:52","DEBUG","api-gateway","User login successful"
"2026-02-02T22:12:53","WARN","WARN","- User login successful"
"2026-02-02T22:12:55","WARN","payment-service","Connection closed unexpectedly"
"2026-02-02T22:12:59","DEBUG","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:13:00","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:13:01","WARN","auth-service","Connection closed unexpectedly"
"2026-02-02T22:13:02","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:13:05","DEBUG","api-gateway","Retrying request"
"2026-02-02T22:13:07","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:13:07","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:13:08","WARN","payment-service","Login failed due to invalid password"
"2026-02-02T22:13:11","INFO","api-gateway","User login successful"
"2026-02-02T22:13:13","WARN","WARN","- Database timeout occurred"
"2026-02-02T22:13:13","DEBUG","auth-service","User login successful"
"2026-02-02T22:13:15","INFO","db-service","Connection closed unexpectedly"
"2026-02-02T22:13:16","WARN","payment-service","Database timeout occurred"
"2026-02-02T22:13:18","WARN","db-service","Connection closed unexpectedly"
"2026-02-02T22:13:18","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:13:20","INFO","db-service","User login successful"
"2026-02-02T22:13:20","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:13:22","ERROR","db-service","Retrying request"
"2026-02-02T22:13:25","ERROR","ERROR","- User login successful"
"2026-02-02T22:13:25","WARN","db-service","Connection closed unexpectedly"
"2026-02-02T22:13:25","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:13:26","WARN","api-gateway","Retrying request"
"2026-02-02T22:13:26","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:13:26","INFO","INFO","- Retrying request"
"2026-02-02T22:13:27","INFO","INFO","- Connection closed unexpectedly"
"2026-02-02T22:13:28","INFO","INFO","- Connection closed unexpectedly"
"2026-02-02T22:13:29","WARN","WARN","- User login successful"
"2026-02-02T22:13:30","DEBUG","db-service","Retrying request"
"2026-02-02T22:13:32","DEBUG","db-service","User login successful"
"2026-02-02T22:13:36","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:13:37","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-02T22:13:37","DEBUG","db-service","Database timeout occurred"
"2026-02-02T22:13:38","ERROR","auth-service","User login successful"
"2026-02-02T22:13:39","DEBUG","auth-service","Database timeout occurred"
"2026-02-02T22:13:41","ERROR","payment-service","Retrying request"
"2026-02-02T22:13:42","ERROR","api-gateway","Retrying request"
"2026-02-02T22:13:44","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:13:46","INFO","auth-service","Retrying request"
"2026-02-02T22:13:47","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:13:49","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:13:50","WARN","WARN","- User login successful"
"2026-02-02T22:13:52","DEBUG","payment-service","Login failed due to invalid password"
"2026-02-02T22:13:53","ERROR","api-gateway","Database timeout occurred"
"2026-02-02T22:13:55","WARN","WARN","- Database timeout occurred"
"2026-02-02T22:13:57","ERROR","db-service","Retrying request"
"2026-02-02T22:13:59","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:14:01","WARN","WARN","- User login successful"
"2026-02-02T22:14:02","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-02T22:14:02","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:14:04","INFO","api-gateway","Retrying request"
"2026-02-02T22:14:05","ERROR","payment-service","User login successful"
"2026-02-02T22:14:05","ERROR","ERROR","- User login successful"
"2026-02-02T22:14:06","DEBUG","api-gateway","Login failed due to invalid password"
"2026-02-02T22:14:07","WARN","db-service","Login failed due to invalid password"
"2026-02-02T22:14:09","ERROR","api-gateway","Retrying request"
"2026-02-02T22:14:09","WARN","auth-service","User login successful"
"2026-02-02T22:14:10","WARN","WARN","- Retrying request"
"2026-02-02T22:14:10","ERROR","ERROR","- Retrying request"
"2026-02-02T22:14:11","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:14:17","ERROR","api-gateway","Database timeout occurred"
"2026-02-02T22:14:18","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:14:20","INFO","api-gateway","Login failed due to invalid password"
"2026-02-02T22:14:22","WARN","WARN","- User login successful"
"2026-02-02T22:14:22","ERROR","auth-service","Login failed due to invalid password"
"2026-02-02T22:14:23","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:14:23","ERROR","auth-service","Database timeout occurred"
"2026-02-02T22:14:27","ERROR","ERROR","- User login successful"
"2026-02-02T22:14:27","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:14:27","ERROR","payment-service","Connection closed unexpectedly"
"2026-02-02T22:14:29","INFO","payment-service","Database timeout occurred"
"2026-02-02T22:14:29","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:14:31","ERROR","api-gateway","Retrying request"
"2026-02-02T22:14:33","WARN","payment-service","Login failed due to invalid password"
"2026-02-02T22:14:33","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:14:35","DEBUG","auth-service","Login failed due to invalid password"
"2026-02-02T22:14:36","WARN","WARN","- Retrying request"
"2026-02-02T22:14:37","WARN","auth-service","Connection closed unexpectedly"
"2026-02-02T22:14:41","DEBUG","auth-service","User login successful"
"2026-02-02T22:14:41","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:14:45","WARN","api-gateway","Database timeout occurred"
"2026-02-02T22:14:47","ERROR","payment-service","User login successful"
"2026-02-02T22:14:52","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:14:54","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:14:55","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:14:55","WARN","api-gateway","Database timeout occurred"
"2026-02-02T22:14:56","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:14:56","INFO","auth-service","Connection closed unexpectedly"
"2026-02-02T22:14:58","DEBUG","api-gateway","Database timeout occurred"
"2026-02-02T22:15:00","DEBUG","db-service","Login failed due to invalid password"
"2026-02-02T22:15:00","ERROR","auth-service","Retrying request"
"2026-02-02T22:15:01","DEBUG","db-service","Database timeout occurred"
"2026-02-02T22:15:01","WARN","payment-service","Connection closed unexpectedly"
"2026-02-02T22:15:02","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:15:03","ERROR","auth-service","Database timeout occurred"
"2026-02-02T22:15:03","INFO","db-service","Connection closed unexpectedly"
"2026-02-02T22:15:05","WARN","payment-service","Connection closed unexpectedly"
"2026-02-02T22:15:05","INFO","payment-service","Login failed due to invalid password"
"2026-02-02T22:15:06","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:15:07","ERROR","auth-service","Login failed due to invalid password"
"2026-02-02T22:15:09","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:15:10","ERROR","ERROR","- Retrying request"
"2026-02-02T22:15:10","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:15:10","INFO","api-gateway","Login failed due to invalid password"
"2026-02-02T22:15:12","WARN","db-service","Login failed due to invalid password"
"2026-02-02T22:15:13","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:15:14","WARN","WARN","- Retrying request"
"2026-02-02T22:15:17","WARN","WARN","- Database timeout occurred"
"2026-02-02T22:15:18","WARN","payment-service","Connection closed unexpectedly"
"2026-02-02T22:15:21","ERROR","api-gateway","Login failed due to invalid password"
"2026-02-02T22:15:23","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:15:24","WARN","auth-service","User login successful"
"2026-02-02T22:15:26","DEBUG","db-service","User login successful"
"2026-02-02T22:15:26","WARN","api-gateway","Database timeout occurred"
"2026-02-02T22:15:28","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:15:31","DEBUG","auth-service","Database timeout occurred"
"2026-02-02T22:15:33","DEBUG","db-service","User login successful"
"2026-02-02T22:15:35","WARN","api-gateway","Retrying request"
"2026-02-02T22:15:39","WARN","payment-service","Connection closed unexpectedly"
"2026-02-02T22:15:40","INFO","payment-service","Retrying request"
"2026-02-02T22:15:40","INFO","payment-service","Database timeout occurred"
"2026-02-02T22:15:41","DEBUG","payment-service","User login successful"
"2026-02-02T22:15:41","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:15:43","WARN","payment-service","Retrying request"
"2026-02-02T22:15:45","DEBUG","db-service","Database timeout occurred"
"2026-02-02T22:15:46","INFO","auth-service","Database timeout occurred"
"2026-02-02T22:15:47","DEBUG","api-gateway","Login failed due to invalid password"
"2026-02-02T22:15:47","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:15:48","WARN","payment-service","Login failed due to invalid password"
"2026-02-02T22:15:49","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:15:52","INFO","api-gateway","Retrying request"
"2026-02-02T22:15:54","WARN","WARN","- User login successful"
"2026-02-02T22:15:56","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:15:58","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:16:00","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:16:02","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:16:04","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:16:05","INFO","db-service","Connection closed unexpectedly"
"2026-02-02T22:16:06","DEBUG","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:16:10","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:16:10","ERROR","db-service","Login failed due to invalid password"
"2026-02-02T22:16:10","INFO","payment-service","User login successful"
"2026-02-02T22:16:11","ERROR","auth-service","Login failed due to invalid password"
"2026-02-02T22:16:11","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-02T22:16:11","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:16:13","WARN","auth-service","Login failed due to invalid password"
"2026-02-02T22:16:14","WARN","api-gateway","Login failed due to invalid password"
"2026-02-02T22:16:16","WARN","payment-service","User login successful"
"2026-02-02T22:16:18","ERROR","ERROR","- Retrying request"
"2026-02-02T22:16:18","ERROR","ERROR","- Retrying request"
"2026-02-02T22:16:21","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:16:24","ERROR","auth-service","Login failed due to invalid password"
"2026-02-02T22:16:26","ERROR","ERROR","- Retrying request"
"2026-02-02T22:16:26","DEBUG","db-service","Database timeout occurred"
"2026-02-02T22:16:28","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:16:28","WARN","payment-service","Retrying request"
"2026-02-02T22:16:31","INFO","db-service","Database timeout occurred"
"2026-02-02T22:16:34","WARN","auth-service","User login successful"
"2026-02-02T22:16:34","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:16:34","ERROR","payment-service","Connection closed unexpectedly"
"2026-02-02T22:16:36","INFO","auth-service","Connection closed unexpectedly"
"2026-02-02T22:16:38","DEBUG","db-service","Database timeout occurred"
"2026-02-02T22:16:40","DEBUG","api-gateway","User login successful"
"2026-02-02T22:16:40","DEBUG","payment-service","Database timeout occurred"
"2026-02-02T22:16:41","ERROR","db-service","Connection closed unexpectedly"
"2026-02-02T22:16:41","WARN","auth-service","Retrying request"
"2026-02-02T22:16:42","ERROR","ERROR","- Retrying request"
"2026-02-02T22:16:43","INFO","db-service","Retrying request"
"2026-02-02T22:16:45","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:16:47","DEBUG","db-service","Retrying request"
"2026-02-02T22:16:49","INFO","auth-service","Login failed due to invalid password"
"2026-02-02T22:16:51","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:16:51","INFO","api-gateway","User login successful"
"2026-02-02T22:16:55","INFO","INFO","- Retrying request"
"2026-02-02T22:16:56","WARN","WARN","- Database timeout occurred"
"2026-02-02T22:16:57","ERROR","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:16:59","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:17:00","ERROR","db-service","Retrying request"
"2026-02-02T22:17:01","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:17:04","INFO","INFO","- User login successful"
"2026-02-02T22:17:04","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:17:04","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-02T22:17:04","DEBUG","payment-service","Database timeout occurred"
"2026-02-02T22:17:10","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:17:12","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:17:14","WARN","db-service","Connection closed unexpectedly"
"2026-02-02T22:17:15","INFO","db-service","User login successful"
"2026-02-02T22:17:16","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:17:18","INFO","db-service","Login failed due to invalid password"
"2026-02-02T22:17:19","DEBUG","payment-service","Retrying request"
"2026-02-02T22:17:19","INFO","INFO","- User login successful"
"2026-02-02T22:17:22","WARN","WARN","- Retrying request"
"2026-02-02T22:17:24","WARN","db-service","Login failed due to invalid password"
"2026-02-02T22:17:30","DEBUG","payment-service","User login successful"
"2026-02-02T22:17:31","ERROR","ERROR","- User login successful"
"2026-02-02T22:17:31","DEBUG","auth-service","Login failed due to invalid password"
"2026-02-02T22:17:31","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-02T22:17:33","DEBUG","auth-service","Retrying request"
"2026-02-02T22:17:33","WARN","db-service","Retrying request"
"2026-02-02T22:17:33","INFO","db-service","Database timeout occurred"
"2026-02-02T22:17:35","ERROR","db-service","Login failed due to invalid password"
"2026-02-02T22:17:36","DEBUG","db-service","Connection closed unexpectedly"
"2026-02-02T22:17:37","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:17:38","WARN","api-gateway","User login successful"
"2026-02-02T22:17:38","DEBUG","payment-service","Retrying request"
"2026-02-02T22:17:40","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:17:42","DEBUG","api-gateway","Database timeout occurred"
"2026-02-02T22:17:44","WARN","WARN","- User login successful"
"2026-02-02T22:17:44","ERROR","db-service","Retrying request"
"2026-02-02T22:17:45","ERROR","auth-service","Login failed due to invalid password"
"2026-02-02T22:17:45","WARN","WARN","- Retrying request"
"2026-02-02T22:17:45","INFO","auth-service","User login successful"
"2026-02-02T22:17:46","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:17:50","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:17:51","WARN","WARN","- User login successful"
"2026-02-02T22:17:52","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:17:53","INFO","api-gateway","Login failed due to invalid password"
"2026-02-02T22:17:57","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:17:59","ERROR","payment-service","User login successful"
"2026-02-02T22:17:59","DEBUG","auth-service","Login failed due to invalid password"
"2026-02-02T22:18:00","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:18:00","INFO","INFO","- Retrying request"
"2026-02-02T22:18:03","ERROR","api-gateway","User login successful"
"2026-02-02T22:18:06","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:18:07","INFO","payment-service","Retrying request"
"2026-02-02T22:18:07","DEBUG","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:18:10","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:18:10","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:18:11","WARN","payment-service","Connection closed unexpectedly"
"2026-02-02T22:18:14","INFO","INFO","- User login successful"
"2026-02-02T22:18:14","ERROR","payment-service","Database timeout occurred"
"2026-02-02T22:18:17","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:18:17","ERROR","api-gateway","User login successful"
"2026-02-02T22:18:19","INFO","auth-service","Connection closed unexpectedly"
"2026-02-02T22:18:21","INFO","api-gateway","User login successful"
"2026-02-02T22:18:22","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:18:23","ERROR","auth-service","User login successful"
"2026-02-02T22:18:25","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:18:26","WARN","payment-service","Login failed due to invalid password"
"2026-02-02T22:18:28","ERROR","ERROR","- User login successful"
"2026-02-02T22:18:30","DEBUG","api-gateway","Retrying request"
"2026-02-02T22:18:32","ERROR","api-gateway","Retrying request"
"2026-02-02T22:18:34","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:18:37","ERROR","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:18:37","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:18:38","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:18:40","DEBUG","DEBUG","- Retrying request"
"2026-02-02T22:18:41","DEBUG","api-gateway","User login successful"
"2026-02-02T22:18:42","ERROR","db-service","Login failed due to invalid password"
"2026-02-02T22:18:44","INFO","api-gateway","Database timeout occurred"
"2026-02-02T22:18:44","INFO","db-service","Login failed due to invalid password"
"2026-02-02T22:18:45","INFO","INFO","- Retrying request"
"2026-02-02T22:18:48","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:18:48","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:18:51","ERROR","api-gateway","Retrying request"
"2026-02-02T22:18:53","INFO","db-service","Connection closed unexpectedly"
"2026-02-02T22:18:55","ERROR","payment-service","Connection closed unexpectedly"
"2026-02-02T22:18:57","INFO","db-service","User login successful"
"2026-02-02T22:18:57","DEBUG","api-gateway","Retrying request"
"2026-02-02T22:18:58","INFO","INFO","- User login successful"
"2026-02-02T22:19:00","WARN","WARN","- User login successful"
"2026-02-02T22:19:01","WARN","auth-service","Login failed due to invalid password"
"2026-02-02T22:19:02","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:19:03","WARN","WARN","- User login successful"
"2026-02-02T22:19:05","DEBUG","api-gateway","Database timeout occurred"
"2026-02-02T22:19:08","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:19:10","INFO","payment-service","Database timeout occurred"
"2026-02-02T22:19:14","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:19:15","ERROR","ERROR","- Retrying request"
"2026-02-02T22:19:15","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:19:16","INFO","INFO","- Connection closed unexpectedly"
"2026-02-02T22:19:18","WARN","db-service","Login failed due to invalid password"
"2026-02-02T22:19:18","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:19:19","INFO","INFO","- Retrying request"
"2026-02-02T22:19:21","WARN","payment-service","Login failed due to invalid password"
"2026-02-02T22:19:21","WARN","api-gateway","Retrying request"
"2026-02-02T22:19:23","DEBUG","DEBUG","- Database timeout occurred"
"2026-02-02T22:19:25","INFO","INFO","- User login successful"
"2026-02-02T22:19:25","WARN","api-gateway","Retrying request"
"2026-02-02T22:19:29","WARN","WARN","- User login successful"
"2026-02-02T22:19:31","WARN","WARN","- Database timeout occurred"
"2026-02-02T22:19:31","INFO","api-gateway","Database timeout occurred"
"2026-02-02T22:19:33","ERROR","ERROR","- User login successful"
"2026-02-02T22:19:35","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:19:37","DEBUG","DEBUG","- Connection closed unexpectedly"
"2026-02-02T22:19:38","INFO","INFO","- Database timeout occurred"
"2026-02-02T22:19:40","ERROR","ERROR","- Retrying request"
"2026-02-02T22:19:40","INFO","INFO","- Retrying request"
"2026-02-02T22:19:40","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-02T22:19:40","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:19:42","ERROR","auth-service","Retrying request"
"2026-02-02T22:19:44","INFO","INFO","- User login successful"
"2026-02-02T22:19:45","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:19:47","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:19:48","WARN","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:19:50","ERROR","ERROR","- Login failed due to invalid password"
"2026-02-02T22:19:51","INFO","payment-service","Database timeout occurred"
"2026-02-02T22:19:53","WARN","payment-service","Connection closed unexpectedly"
"2026-02-02T22:19:53","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:19:53","WARN","WARN","- User login successful"
"2026-02-02T22:19:53","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:19:54","WARN","WARN","- Connection closed unexpectedly"
"2026-02-02T22:19:56","INFO","INFO","- Login failed due to invalid password"
"2026-02-02T22:19:57","INFO","INFO","- Retrying request"
"2026-02-02T22:19:59","INFO","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:20:00","INFO","db-service","Login failed due to invalid password"
"2026-02-02T22:20:00","DEBUG","DEBUG","- User login successful"
"2026-02-02T22:20:02","INFO","payment-service","User login successful"
"2026-02-02T22:20:02","WARN","db-service","Connection closed unexpectedly"
"2026-02-02T22:20:04","ERROR","ERROR","- Retrying request"
"2026-02-02T22:20:06","DEBUG","payment-service","Connection closed unexpectedly"
"2026-02-02T22:20:07","INFO","INFO","- Retrying request"
"2026-02-02T22:20:10","DEBUG","payment-service","Login failed due to invalid password"
"2026-02-02T22:20:11","INFO","db-service","Login failed due to invalid password"
"2026-02-02T22:20:13","DEBUG","DEBUG","- Login failed due to invalid password"
"2026-02-02T22:20:14","WARN","WARN","- Retrying request"
"2026-02-02T22:20:16","ERROR","ERROR","- Connection closed unexpectedly"
"2026-02-02T22:20:16","ERROR","ERROR","- Database timeout occurred"
"2026-02-02T22:20:18","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:20:20","INFO","INFO","- User login successful"
"2026-02-02T22:20:20","ERROR","ERROR","- Retrying request"
"2026-02-02T22:20:20","WARN","WARN","- Login failed due to invalid password"
"2026-02-02T22:20:22","INFO","api-gateway","Connection closed unexpectedly"
"2026-02-02T22:20:22","WARN","auth-service","Connection closed unexpectedly"
"2026-02-02T22:20:23","WARN","auth-service","Connection closed unexpectedly"
"2026-02-02T22:20:23","ERROR","ERROR","- Retrying request"
"2026-02-02T22:20:25","DEBUG","api-gateway","Retrying request"
"2026-02-02T22:20:26","INFO","INFO","- User login successful"
"2026-02-02T22:20:29","WARN","WARN","- Connection closed unexpectedly"
